run,t,strategy,miscovered,n_calibration,interval_length,threshold,score_t,sum_s_past
564,20,K-EXPRESS,1,14,0.40882080332063353,0.20441040166031677,1.2732014029870384,18.0
564,20,EXPRESS-M,1,10,2.383223434814707,1.1916117174073535,1.2732014029870384,18.0
575,20,FULL,0,30,0.7414869337666601,0.37074346688333004,0.2251300900706612,18.0
575,20,S-FULL,0,30,0.7414869337666601,0.37074346688333004,0.2251300900706612,18.0
575,20,S-FIX,0,10,0.9773461340399643,0.48867306701998214,0.2251300900706612,18.0
575,20,ADA,0,24,0.9281528387191731,0.46407641935958654,0.2251300900706612,18.0
575,20,EXPRESS,1,2,0.32298322983092254,0.16149161491546127,0.2251300900706612,18.0
575,20,K-EXPRESS,0,9,1.6146466447158168,0.8073233223579084,0.2251300900706612,18.0
575,20,EXPRESS-M,0,12,1.8056748482915825,0.9028374241457913,0.2251300900706612,18.0
576,20,FULL,0,30,0.7048151761532319,0.35240758807661593,0.12775393747445857,18.0
576,20,S-FULL,0,30,0.7166653484752707,0.3583326742376354,0.12775393747445857,18.0
576,20,S-FIX,0,10,0.9682986103666016,0.4841493051833008,0.12775393747445857,18.0
576,20,ADA,0,28,0.7048151761532319,0.35240758807661593,0.12775393747445857,18.0
576,20,EXPRESS,0,16,0.34012256587441364,0.17006128293720682,0.12775393747445857,18.0
576,20,K-EXPRESS,0,13,0.8708831107837307,0.43544155539186535,0.12775393747445857,18.0
576,20,EXPRESS-M,0,26,0.41650704505315006,0.20825352252657503,0.12775393747445857,18.0
597,20,FULL,1,30,0.676185086329224,0.338092543164612,0.984117393766214,19.0
597,20,S-FULL,1,30,0.676185086329224,0.338092543164612,0.984117393766214,19.0
597,20,S-FIX,1,10,0.5635346666371293,0.28176733331856463,0.984117393766214,19.0
597,20,ADA,1,12,0.6037521281317808,0.3018760640658904,0.984117393766214,19.0
597,20,EXPRESS,1,1,1.4023563330689317,0.7011781665344659,0.984117393766214,19.0
597,20,K-EXPRESS,1,1,1.4023563330689317,0.7011781665344659,0.984117393766214,19.0
597,20,EXPRESS-M,1,11,1.4023563330689317,0.7011781665344659,0.984117393766214,19.0
694,20,FULL,1,30,0.45720911900604455,0.22860455950302228,0.7469050796451502,19.0
694,20,S-FULL,1,30,0.45720911900604455,0.22860455950302228,0.7469050796451502,19.0
694,20,S-FIX,1,10,0.19056844699044762,0.09528422349522381,0.7469050796451502,19.0
